e1,e2,label,group_id
【新竹福源】花生醬雪Q餅(150G),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBACPI-A900AYWMF
【BOSE】Ultra 開放式耳機 矽膠充電盒保護套 霧白色,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DGCT1B-A900HDP0Q
【Asus 華碩】Dual Geforce Rtx3060O12GV2 顯示卡,【Asus 華碩】TufRtx4070Ti12GGaming 顯示卡,0,DRAD1N-A900F2YCS
【SHISEIDO 資生堂國際櫃】時空琉璃極上御藏潔膚皂 125ML〈國際航空版〉,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDADP2-A900HXN20
倍潔雅 抽取式衛生紙(150抽X14包X4袋/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10914611
【Msi 微星】Geforce Rtx 3070Ti Ventus 3X 8G Oc 顯示卡,微星 Geforce Rtx 3070 Ti Ventus 3X 8G Oc 顯示卡,1,DRADIV-A900BMX9X
【SHISEIDO 資生堂東京櫃】深層水淨化潔顏油 320ML〈專櫃公司貨〉,深層水淨化潔顏油320ML(2024週慶限定),1,DDCV3Q-A900HUPUN
【東伸】日系Eva斗篷式雨衣,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,9283839
【KOSE Q10活齡】積雪草修護護手霜 60g,Q10活齡極緻抗皺美白護手霜 60g,0,DDAIJ3-A900GAKSR
蘋果 3.5Mm 轉 Lightning 轉接線 Iphone 音源線 通話 聽歌 充電,【Bono】Iphone 雙 Lightning + 3.5Mm 音源轉接線（五合一快速充電式）｜旗艦款,0,10636574
微星 Geforce Rtx 4070 Ventus 3X 12G 顯示卡,微星 Geforce Rtx 4070 Ti Ventus 3X 12G Oc 顯示卡,0,11300362
【澳洲G&M】卡卡杜玻尿酸水潤潔面慕斯(買一送一 150ml/瓶-專業級),【澳洲 】卡卡杜玻尿酸水潤潔面慕斯(2入組 150ml/瓶-專業級),1,DDAONT-A900BEE5O
【Flashfire】Gaming Supply Choco Switch副廠 迷你巧克力底座,Flashfire Gaming Supply Choco Switch迷你巧克力充電底座,1,DGBJC0-A900AMRH7
【Marshall】ACTON III 家用式藍牙喇叭(復古棕),Acton III 藍牙喇叭 - 復古棕,1,DCBU05-A900GYGY9
【Datacolor】SpyderX Pro 螢幕校色器-專業組 DT-SXP100(公司貨),SpyderX Pro 螢幕校色器-專業組,1,QAAQBI-A900AR0BL
【SONY 索尼】WF-1000XM5(真無線降噪藍芽耳機),WF-1000XM5 旗艦真無線藍牙耳機,1,DYAQFN-A900GISCS
【CLINIQUE 倩碧】水磁場100H活水循環保濕凝膠50ml,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD2Y-A900BLI09
【SONY 索尼】Xperia 1 VI 5G 6.5吋(12G/512G高通驍龍8 Gen3/4800萬鏡頭畫素),AQUOS wish4 5G (6G/128G) -夜色黑,0,DYAW9T-A900HGZTR
【Marshall】Marshall Acton III 〔經典黑/奶油白/復古棕〕 第三代 藍芽 喇叭 空間補償 公司貨 18個月保(marshall acton 3 藍牙 音響),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMAFKA-A900HFNZB
【植村秀】官方直營 全能奇蹟金萃乳液75ml(Shu uemura),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD0Y-A900HACHT
【Apple】iPhone 15(256G/6.1吋),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DYAJKL-A900GNXDC
【GoPro】Hero13 Black 13代 全方面運動攝影機 創作者機 輕巧設計 5公尺防水性能 攝影機 運動攝影機,HERO13 Black 創作者運動攝影機組 公司貨,1,DGCN3A-A900HRXEG
【Msi 微星】Geforce Rtx 4070 Ti Gaming X Trio White 12G 顯示卡,微星Msi Rtx 4070 Ti 12G Gaming X Trio White 顯示卡,1,DRADLA-A900G2E2V
【Metarim】Mech3 UsbC三合一多功能集線器(Switch便攜底座),【Metarim】Mech3 UsbC三合一多功能集線器(Switch便攜底座),0,9211563
【百寶屋】Switch 副廠 Usb充電主機底座散熱冷卻風扇,ブラボ一ユ一Switch Usb充電主機底座散熱冷卻風扇,1,QAAS33-A900AIFOJ
【KOSE 高絲】雪肌精 靚白洗顏乳 140ml,Coolshot 20i GIII 測距望遠鏡 雷射測距離 測距望遠鏡 高爾夫球測距 (國祥公司貨),0,DDAD0D-A900BOF13
【Nintendo 任天堂】NS 永恆蔚藍 流光 中文版(台灣公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DSBE1R-A900H95DB
【Sharp 夏普】30公升水波爐Aiot星礦棕(AxXw10TT),Sharp夏普 30公升Aiot智慧連網水波爐(星礦棕) AxXw10TT,1,DMBJ02-A900GBUU7
Hagibis鋁合金6合1 Usb3.0+Sd/Tf讀卡+Hdmi+Pd供電+3.5Mm音源口2021款,Hagibis鋁合金6合1 Usb3.0+Sd/Tf讀卡+Hdmi+Pd供電+3.5Mm音源口,0,11140447
【Sisley 希思黎】抗皺活膚御緻駐顏琉晶霜(50種頂級抗老晶萃 一抹逆轉時空肌齡),活膚御緻駐顏霜50ml,1,DDAD21-A900FOIIU
【Jurlique 茱莉蔻】藥蜀葵舒敏卸妝乳200ml(專櫃公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD8P-A900BNG6P
Panasonic國際牌 422公升雙門變頻晶漾黑冰箱NR-B421TV-K,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DPAC1T-A900ESZAB
【ASUS】+24型螢幕組★15.6吋8G輕薄文書筆電(E510KA/N4500/8G/128G/W11S),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DHAFM1-1900HIG2V
【鋁合金5In1影音轉接器】TypeC To Hdmi4K+Vga+Usb+Pd充電+3.5Mm音源 5合1影音轉接器(第四代),Wiwu 車載音頻轉接線Usb To 3.5Mm Yp04,0,DCADJ5-A9009DOF8
【THE BODY SHOP 美體小舖】茶樹淨膚深層潔面膠(250ML/淨化毛孔),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDCV2X-A900HQ8P5
【Panasonic 國際牌】450公升新一級能源效率三門玻璃門變頻冰箱-翡翠金(NR-C454HG-N),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMBM2D-A900HWOO6
【Energizer 勁量】勁能充 迅閃 UE20040PQ 22.5W 快充行動電源 20000mAh(安全設計 多重電路防護機制),勁能充 迅閃 UE20040PQ 22.5W 快充行動電源 20000mAh 安全設計 多重電路防護機制,1,DYAO8Z-A900HPF5L
【Hugiga】A9 4G 老人機/長輩機 ☆超值配件組☆(#Hugiga #老人機 #金色 #紅色 #灰色 #全新品#全配),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DGASCE-A900FZ6OA
【Shu uemura 植村秀】黑米精萃潔顏油150ml(專櫃公司貨),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDBH2F-A900HHZX7
【ELEMIS 愛莉美】海洋膠原精油卸妝膏 100g,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDADOA-A900H1NYY
【WHOO 后】天氣丹華炫美肌禮盒（重生水+重生乳+重生精華+重生霜+重生眼霜）專櫃公司貨,天氣丹華炫美肌禮盒(重生水x2+重生乳x2+重生精華+重生霜+重生眼霜),1,DDADGV-A900AGAR9
【SONY 索尼】WF-1000XM5 旗艦真無線藍芽耳機(台灣公司貨保固12+6),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DYAQFN-A900GISCS
Hagibis海備思TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,【Hagibis海備思】TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,1,11140446
【Nintendo 任天堂】NS Switch 超級舞動 瓦利歐製造 中文版(台灣公司貨),【Nintendo 任天堂】Ns Switch 原廠 多角度摺疊充電底座(台灣公司貨),0,DGCW13-A900GS114
【HUAWEI 華為】WATCH GT4 46MM活力款-曜石黑(Phoninix-B19F),Watch GT4 41mm GPS 運動健康智能手錶 活力款-草木綠,0,DYAIBI-A900HSKJG
【ag】TWS04K 真無線藍耳機(日本final監製調音),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DCAYY3-A900EPCUC
【La Millou】豆豆安撫兔安撫玩偶(多款可選),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DEAIF7-A900FGUR5
【Sharp 夏普】30L Healsio Aiot智慧連網水波爐星燦銀(AxXw10T),Sharp 夏普 AxXp10T 30公升 Healsio 旗艦水波爐,0,DMBJ7E-A900G2V2H
【Panasonic 國際牌】496L一級能效智慧節能三門變頻冰箱(NR-C493TV-K),無邊框鋼板496公升三門冰箱NR-C493TV-K(晶漾黑),1,DPAC1T-A900FLZWD
【Intel 英特爾】⟪自MO價⟫ i7-12700K+華碩 PRIME Z790M-PLUS-CSM D5 M-ATX主機板,【南紡購物中心】 鈔省價 i7-12700K+華碩 PRIME Z790M-PLUS-CSM D5 M-ATX主機板,1,DSBC0B-A900HMGRE
【伊麗莎白雅頓】官方直營 綠茶香水身體乳 500ml Elizabeth Arden(香氛/乳液/身體乳),綠茶香水身體乳 500ml,1,DDAD08-A900C8PXU
【台灣霓虹】Usb立體聲音效卡轉3.5Mm耳麥,【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,DRAF02-A900EX2NR
日本Kiu 88900 Just Get Wet!! 黑色 極輕大尺寸 成人斗篷雨衣 附收納袋(男女適用),【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,7976479
即期品【LANCOME 蘭蔻】絕對完美黃金玫瑰修護眼霜 20ml(平輸航空版.保存25/07),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD0F-A900BNPQD
【KOSE Q10活齡】賦活護手霜80g(抗潑水/保濕),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAI8D-A900AJ8O8
【ASUS 華碩】UX3405MA-0152S155H 14吋特仕筆電（Ultra7-155H/32G/2T/W11）,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DHABH3-A900H3E44
任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,0,7771860
【Kiehl’s 契爾氏】亞馬遜白泥淨緻毛孔洗面乳 150ml(平行輸入版/溫和清潔洗面乳),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD8M-A900BWUIW
Panasonic國際牌 498公升雙門變頻晶漾黑冰箱NR-B493TV-K,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DPAC1T-A900FLZSW
【Canon】搭1黑高容量墨水匣PG-740XL★PIXMA MG3670 多功能相片複合機-睛豔紅(影印/列印/掃描),PIXMA MG3670 無線雙面多功能複合機(睛豔紅),0,DSAQC6-A900G8Q20
【TCL】NXTPAPER 11 11吋 4G+128G WiFi 仿紙護眼平板電腦(贈可立式皮套),【Kinyo】迷你立臥兩用電暖器(保暖必備 Eh80),0,DYAMFI-1900GS1HC
倍潔雅 抽取式衛生紙(100抽14包6袋/箱),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,6777048
【Zotac 索泰】Zotac Gaming Geforce Rtx 4090 Trinity Oc 顯示卡,Zotac Gaming Geforce Rtx 4070 Ti Trinity Oc 顯示卡,0,DRADLX-A900FXPN2
【BOSE】QuietComfort Ultra 消噪耳塞+矽膠保護套 黑色(限定超值組合),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DGCT19-1900GXITG
【超值組1機+4墨】Hp Inktank 115 相片連供印表機+Gt53Xl黑色高容量墨水+Gt52三彩墨水,Hp Inktank 115 相片連供印表機,0,10588177
【MSI 微星】16吋 Ultra 7創作者AI筆電(CreatorPro 16 AI Studio/Ultra 7 155H/32G/2TB SSD/RTX2000/Win11P/三年保/A1VJG-070TW),背光鍵盤 CreatorPro 16 AI Studio A1VJG-070TW 16吋繪圖筆電,1,DSBC03-A900HIZMN
官方旗艦館【小米】Xiaomi 14T Pro 6.67吋 5G(12G/1TB/聯發科天璣9300+晶片/5000萬鏡頭畫素),14T Pro 12GB/512GB,0,DYAWBX-A900HTG4S
【Msi 微星】Geforce Rtx 4070 Gaming X Trio 12G 顯示卡,【Msi 微星】Geforce Rtx 4070 Ventus 3X 12G 顯示卡,0,DRADLA-A900G876G
【SONY 索尼】FE 24-50mm F2.8 G 大光圈 G系列 標準變焦鏡頭 SEL2450G(公司貨 二年保固),FE 24-50mm F2.8 G 大光圈標準變焦鏡 SEL2450G (公司貨 保固24個月),1,DGBS2L-A900HQ78I
【Panasonic 國際牌】268公升一級能效雙門變頻冰箱-晶鈦銀(NR-B271TV-S1),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DPAC1T-A900FLZQC
【Panasonic 國際牌】台灣製578L新一級能源效率三門鋼板冰箱(NR-C582TV-K),無邊框鋼板578公升三門冰箱NR-C582TV-K(晶漾黑),1,DPAC1T-A900BRTY5
【Zotac 索泰】Zotac Gaming Geforce Rtx 4090 Trinity Oc 顯示卡,Zotac Gaming Geforce Rtx 4090 Trinity Oc顯示卡,1,DRADLX-A900FXPN2
Bone / 原木擴香台禮物組  聖誕特別版 (薑餅人+甜橙),加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,8974205
【Lenovo】特仕版 14吋AI輕薄筆電(IdeaPad Slim 5/83DA0011TW/Ultra 5-125H/16G/改裝2TB SSD/雲霧灰),ACTION EX 12X50CF雙筒望遠鏡(台灣總代理公司貨保固),0,DHBF90-1900HWIO0
【EVE LOM】全能深層潔淨霜200ml★內附2條瑪姿林布(國際航空版),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADG0-A900HMB5A
【Bono】Iphone 雙 Lightning + 3.5Mm 音源轉接線（五合一快速充電式）｜旗艦款,【Bono】Iphone 雙 Lightning + 3.5Mm 音源轉接線(聽歌/充電/通話/線控/自拍桿 五合一),1,10073328
【白蘭氏】冰糖燕窩70G*6入*8盒(共48入)(養顏美容 滋補聖品),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBCL0O-1900AFRO5
【Final】VR2000 for Gaming 電競入耳式耳機,日本  VR2000 for Gaming 電競入耳式耳機,1,DCAYKO-A900GNTYW
【收藏家】81公升萬用型電子防潮箱  AW-80P(耐重鋼製層板/美背式主機/內寬加長尺寸),81公升面寬加長型電子防潮箱 AW-80P(耐重鋼製層板/美背式主機/鏡頭字畫防潮保存),1,DGBK4O-A9009YCJC
【BOSE】Quiet Comfort Ultra 消噪耳塞 暗月藍,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DGCT19-A900HYWHL
【L’Occitane 歐舒丹】官方直營 蠟菊精華眼霜15ml(抗老/撫紋/保濕/眼霜),【LOCCITANE】蠟菊精華眼霜15ml,1,DDCF2W-A900G1BUV
【Panasonic 國際牌】498公升一級能源效率雙門變頻冰箱-晶漾黑(NR-B493TV-K),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DPAC1T-A900FLZSW
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMBJ02-A900F6RWH
倍潔雅抽取式衛生紙150抽X10包X8串/箱,【倍潔雅】柔軟舒適抽取式衛生紙(150抽56包/箱),1,6780067
【SONY 索尼】WF-1000XM5真無線降噪入耳式耳機(公司貨),WF-1000XM5 旗艦真無線藍牙耳機,1,DYAQFN-A900GISCS
【KIOXIA  鎧俠】Exceria G2 SSD M.2 2280 PCIe NVMe 1TB Gen3x4鎧俠 G2,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DRAH5Z-A900FAB00
【Wacom】Cintiq Pro 24HD 觸控繪圖螢幕(DTH-2420/K1-C),【C+M套餐】微星 Pro B650MA Wifi 主機板 + Amd R57600X處理器,0,DCAV26-A900GOW0T
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Kinyo】迷你陶瓷電暖器(Neh120),0,DMAA3W-A900G4AW5
【皇覺】櫻花莓果牛軋雪Q餅1盒,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBDA01-A900FGFL4
專櫃 橘綠之泉香皂 50g(國際航空版),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DSBE3I-A900HJYBT
【廣生堂】原珍冰糖燕窩飲60Ml(6入禮盒組),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBAX6X-A900BCSNJ
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,6780069
【皇覺】黑棋士芝麻牛軋雪Q餅3盒,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DBDA01-A900FGFIQ
【Razer 雷蛇】LEVIATHAN V2X 利維坦巨獸 喇叭(動態高傳真音訊 精巧外型 藍芽),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DCBF3J-A900HCD0B
【Panasonic 國際牌】422公升新一級能效智慧節能雙門變頻冰箱-晶漾黑(NR-B421TV-K),ECONAVI 422公升雙門冰箱NR-B421TV-K(晶漾黑),1,DPAC1T-A900ESZAB
Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,0,11140447
【Asus 華碩】DualRtx3060TiO8Gd6X 顯示卡,華碩 DualRtx3060TiO8Gd6X 顯示卡,1,DRADLX-A900G901C
【Shu uemura 植村秀】櫻花萃釀淨透潔顏油 50ML x 2〈保存期限至2025/04.專櫃公司貨〉,櫻花萃釀淨透潔顏油 50ML x 2,1,DDBH2F-A900GZAKY
【寶拉珍選】2%水楊酸身體乳210mlx2入組(煥膚/抗痘/粉刺/去角質/保濕),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDDE02-1900HA2AT
【良值】Switch 副廠 迷你便攜 Tv畫面轉接器取代原廠底座 L332(公司貨),良值 Nintendo Switch 迷你便攜 Tv畫面轉接器(公司貨) 取代原廠底座 L332,1,DGBJC0-A900AVW87
【Keola】麻辣花生手工雪Q餅180公克/包(2入組),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBDA01-A900G90C6
【Redbox】便攜式電動咖啡機 Ycm1803A,【Redbox】便攜式電動咖啡機 Ycm1803A,0,11160506
日本 final 真無線藍牙耳機(ZE2000),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMAF0O-A900H3VIY
【Ipega 派鯊魚】Switch 副廠 動車6號 6合1 充電底座(Pg9187),Switch Oled 主機底座散熱風扇 副廠,0,QAAS33-A900AR2BY
【ORIGINS 品木宣言】天生麗質粉美肌面膜75ml(10分鐘去除老廢角質),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD0A-A900A0MKW
【Sulwhasoo 雪花秀】淨透保濕潔顏泡沫200ml(官方直營),淨透保濕潔顏泡沫(200ml) 新包裝,1,DDADF0-A900HALF8
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMAT07-A900G521Z
【SEAGATE 希捷】IronWolf 8TB 3.5吋 7200轉 256MB NAS 內接硬碟(ST8000VN004),【IronWolf】那嘶狼 8TB 3.5吋NAS硬碟 (ST8000VN004),1,DRAB57-A900DWR7O
Antian 便攜式咖啡磨豆機 電動咖啡研磨機 小型豆漿機 磨粉機 方形咖啡機,【Kinyo】迷你陶瓷電暖器(Neh120),0,10251354
【Game’Nir】四代筆電級 Dock Charger4 Switch 轉接充電頭 氮化鎵 電視底座 4Khdmi(台灣公司貨),Game’Nir 四代筆電級 Dock Charger4 Switch 轉接充電頭 氮化鎵 電視底座 4Khdmi 台灣公司貨,0,DYBD00-A900ERP2N
【Logitech G】G304 LIGHTSPEED 無線電競滑鼠(綠色),G Pro X LIGHTSPEED TKL 無線機械式電競鍵盤,0,DCBE2G-A900FC7CU
【台隆手創館】KOSE Q10活齡 積雪草修護護手霜 60g,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAIJ3-A900GAKSR
【Msi 微星】Geforce Rtx 3060 Ti Ventus 2X 8Gd6X Oc 顯示卡,【Msi 微星】Geforce Rtx 3060 Ventus 2X 12G Oc 顯示卡,0,DRADLA-A900FRUO7
【LANCOME 蘭蔻】超緊顏多肽抗痕霜 50ml(胜肽青春霜 國際航空版),超緊顏多肽抗痕霜 50ml,1,DDAD0F-A900HRNRC
【Datacolor】SpyderX Pro 螢幕校色器-專業組 DT-SXP100(公司貨),【C+M套餐】微星 Pro B650MA Wifi 主機板 + Amd R57600X處理器,0,QAAQBI-A900AR0BL
ブラボ一ユ一Switch Usb充電主機底座散熱冷卻風扇,任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,0,7771860
【LA MER 海洋拉娜】經典乳霜100ml-加大版(專櫃公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDADP7-A900HVBOT
【台灣霓虹】Usb立體聲音效卡轉3.5Mm耳麥,【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,DCAC1A-A900C0I8A
【Nintendo 任天堂】Switch 超級瑪利歐派對 空前盛會(中文版-送卡匣盒+特典隨機×1),【Nintendo 任天堂】Switch充電支架（轉軸式）(充電底座 方便攜帶),0,DGBJBH-1900HYU02
【Marshall】Stockwell II 攜帶式藍牙喇叭(古銅黑),Kilburn II 攜帶式藍牙喇叭-古銅黑(台灣公司貨),0,DMAFKA-A900AVJA5
【Gigabyte 技嘉】Geforce Rtx 4080 16Gb Gaming Oc(GvN4080Gaming Oc16Gd),技嘉 Geforce Rtx 4080 16Gb Gaming Oc 顯示卡,1,DRADL2-A900FQN9U
【KOSE 高絲】INFINITY無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款(專櫃公司貨),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),1,DDAD0D-A900EYRB1
Adata 威剛 P20000Qcd Pd/Qc快充行動電源 (白),【Adata 威剛】P20000Qcd 數位顯示電量20000Mah 快充行動電源,1,10063709
倍潔雅 抽取式衛生紙(150抽X14包X6袋/箱),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,6781146
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10294967
【順天本草】冰糖燕窩禮盒樂活版(6瓶/盒),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBAX7F-A900AMGCD
【BOSE】杜比全景聲家庭影院組合 黑色(Ultra+BM700+SS700後環繞 3件組),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMAANJ-1900HQXM1
【Sisley 希思黎】官方直營 抗皺活膚御緻駐顏霜 50ml(全方位抗老),活膚御緻駐顏霜50ml,1,DDAD21-A900FOIIU
【Panasonic 國際牌】500公升一級能效三門變頻鋼板冰箱-雅士白(NR-C501XV-W),無邊框鋼板500公升三門冰箱NR-C501XV-W(雅士白),1,DPAC1T-A900FM024
【TP-Link】單入組-Deco BE65 WiFi 7 BE11000 三頻2.5Gbps 真Mesh 無線網路網狀路由器(Wi-Fi 7分享器/VPN),【Arum】Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭(Iphone 11 Pro Xs Max Xr X 8 7 Plus),0,DRAN08-A900H8512
即期品【LA MER 海洋拉娜】創世紀原晶眼部精華霜 3ML（保存期限至2025/09.專櫃公司貨）,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDADEF-A9008QIIV
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,0,DCADJ5-A900G4AVY
日本Kiu 203246 軍綠夜光格紋 機車/自行車雨衣斗篷 附收納袋(男女適用),【Yunmi】莫蘭迪全罩式機車雨衣 一件式斗篷連身雨披 披風雨衣 騎車雨衣(單人雨衣 雙人雨衣),1,9829031
【Sisley 希思黎】官方直營 瞬間保濕緊膚面膜60ml(3分鐘為肌膚解渴),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD21-A900HD51A
Bone / 原木擴香台禮物組  聖誕特別版 (薑餅人+甜橙),【Bone 蹦克】車用擴香台 Car Diffuser(精油 擴香木 薰香 車用 辦公室 室內皆可擺放 交換禮物),1,8974205
【Lenovo】Tab P12 12.7吋 8G/256G WIFI TB370FU平板電腦(內附原廠手寫筆),聯想 Lenovo Tab P12 TB370FU 12.7吋  經典皮紋超薄三折保護套 平板皮套,0,DYAMFE-A900HIXA3
【Sisley 希思黎】官方直營 瞬間保濕緊膚面膜60ml(3分鐘為肌膚解渴),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD21-A900HD51A
【CLARINS 克蘭詩】紅魔超S勻體精華 400ml(平行輸入),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD0B-A900BHHT6
【倍潔雅】抽取式衛生紙 150抽X14包/串,【倍潔雅】抽取式衛生紙 150抽X14包/串,0,9455744
【CLARINS 克蘭詩】竹子精華身體去角質霜200ml,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD0B-A900AONQI
